"file_path";"xpath";"content";"sentence";"paragraph";"kind";"simple_name";"fqn"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/tt[1]";"FirstOrderIntegrator.integrate";"FirstOrderIntegrator.integrate method, as shown by previous example.";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"field";"integrate";"org.apache.commons.math3.ode.FirstOrderIntegrator.integrate"
"math/doc/manual3.1/math/userguide/utilities.html";"/html/body/div[4]/div/div/div[5]/p/a";"ArithmeticUtils";"ArithmeticUtils";"A collection of reusable math functions is provided in the
    ArithmeticUtils
    utility class.  ArithmeticUtils currently includes methods to compute the following:";"class";"ArithmeticUtils";"org.apache.commons.math3.util.ArithmeticUtils"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[1]";"StepHandler";"StepHandler interface or a";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"class";"StepHandler";"org.apache.commons.math3.ode.sampling.StepHandler"
"math/doc/manual3.1/math/userguide/utilities.html";"/html/body/div[4]/div/div/div[5]/ul/li[1]/tt[1]";"binomialCoefficient(int, int)";"binomialCoefficient(int, int) for small n, k; as a double,";"Binomial coefficients -- ""n choose k"" available as an (exact) long value,  
    binomialCoefficient(int, int) for small n, k; as a double,
    binomialCoefficientDouble(int, int) for larger values; and in
    a ""super-sized"" version, binomialCoefficientLog(int, int) 
    that returns the natural logarithm of the value.";"method";"binomialCoefficient";"org.apache.commons.math3.util.ArithmeticUtils.binomialCoefficient"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[2]";"StepNormalizer";"StepNormalizer object wrapping";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"class";"StepNormalizer";"org.apache.commons.math3.ode.sampling.StepNormalizer"
"math/doc/manual3.1/math/userguide/utilities.html";"/html/body/div[4]/div/div/div[5]/ul/li[1]/tt[2]";"binomialCoefficientDouble(int, int)";"binomialCoefficientDouble(int, int) for larger values; and in";"Binomial coefficients -- ""n choose k"" available as an (exact) long value,  
    binomialCoefficient(int, int) for small n, k; as a double,
    binomialCoefficientDouble(int, int) for larger values; and in
    a ""super-sized"" version, binomialCoefficientLog(int, int) 
    that returns the natural logarithm of the value.";"method";"binomialCoefficientDouble";"org.apache.commons.math3.util.ArithmeticUtils.binomialCoefficientDouble"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[3]";"FixedStepHandler";"FixedStepHandler interface";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"class";"FixedStepHandler";"org.apache.commons.math3.ode.sampling.FixedStepHandler"
"math/doc/manual3.1/math/userguide/utilities.html";"/html/body/div[4]/div/div/div[5]/ul/li[1]/tt[3]";"binomialCoefficientLog(int, int)";"a ""super-sized"" version, binomialCoefficientLog(int, int)";"Binomial coefficients -- ""n choose k"" available as an (exact) long value,  
    binomialCoefficient(int, int) for small n, k; as a double,
    binomialCoefficientDouble(int, int) for larger values; and in
    a ""super-sized"" version, binomialCoefficientLog(int, int) 
    that returns the natural logarithm of the value.";"method";"binomialCoefficientLog";"org.apache.commons.math3.util.ArithmeticUtils.binomialCoefficientLog"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/tt[2]";"FirstOrderIntegrator.integrate";"into the integrator before calling the FirstOrderIntegrator.integrate method.";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"class";"FirstOrderIntegrator";"org.apache.commons.math3.ode.FirstOrderIntegrator"
"math/doc/manual3.1/math/userguide/ode.html";"/html/body/div[4]/div/div/div[2]/p[1]/tt[2]";"FirstOrderIntegrator.integrate";"into the integrator before calling the FirstOrderIntegrator.integrate method.";"The solution of the integration problem is provided by two means. The first one is aimed towards
          simple use: the state vector at the end of the integration process is copied in the y array of the
          FirstOrderIntegrator.integrate method, as shown by previous example. The second one
          should be used when more in-depth information is needed throughout the integration process. The user
          can register an object implementing the
          StepHandler interface or a
          StepNormalizer object wrapping
          a user-specified object implementing the
          FixedStepHandler interface
          into the integrator before calling the FirstOrderIntegrator.integrate method. The user object
          will be called appropriately during the integration process, allowing the user to process intermediate
          results. The default step handler does nothing. Considering again the previous example, we want to print the
          trajectory of the point to check it really is a circle arc. We simply add the following before the call
          to integrator.integrate:";"field";"integrate";"org.apache.commons.math3.ode.FirstOrderIntegrator.integrate"
"math/doc/manual3.1/math/userguide/utilities.html";"/html/body/div[4]/div/div/div[5]/ul/li[2]/tt";"stirlingS2(int, int)";"stirlingS2(int, int) for small n, k.";"Stirling numbers of the second kind -- S(n,k) as an exact long value
    stirlingS2(int, int) for small n, k.";"method";"stirlingS2";"org.apache.commons.math3.util.ArithmeticUtils.stirlingS2"
